dew_point,avg_wind,humidity,rain,rain_sum,snow_depth,rain_amount,snow_amount,ice_measure,friction,ice_frequency,mean_temperature,condition
-18.0,1.2,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,437.0,-5.6,Normal
-3.9,2.5,99.0,4.0,1.0,4.0,0.0,0.2,0.21,0.21,110.0,-5.0,Snow
-3.3,2.0,88.0,4.0,0.9,0.0,0.13,0.0,0.0,0.79,110.0,-1.65,Snow
-5.894298992894695,6.827741149430677,93.58544268175291,0.0,3.2807655780879967,0.0,0.0728086487418176,0.01914804060910004,0.05721854913795003,0.82,110.27710033337931,-5.768808966863167,Ice
-15.4,0.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,375.0,-7.45,Rain
-5.1,2.2,93.0,4.0,8.4,1.0,0.0,0.24,0.12,0.36,115.0,-3.3499999999999996,Snow
-3.3,4.2,97.0,5.0,8.3,11.0,0.11,0.11,0.19,0.4,112.0,-1.4500000000000002,Snow
-3.0,6.1,97.0,4.0,0.6,6.0,0.0,0.31,0.14,0.33,112.0,-1.3499999999999999,Snow
-3.2,2.0,97.0,4.0,1.7,5.0,0.93,0.0,0.0,0.61,110.0,-1.55,Snow
5.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,407.0,7.85,Normal
-6.029359735709177,0.7264599463603671,82.023503471445,1.2295200043223253,2.1110082999400923,0.0,0.23678189313944353,0.10721811353031069,0.0003167317863907726,0.42615732628765146,211.16647034418742,-11.614101487495986,Ice
2.0,6.4,94.0,1.0,0.2,0.0,0.17,0.0,0.0,0.76,115.0,0.75,Rain
-1.1,4.610294557357535,95.59917122703126,0.0,1.7607598881960425,0.0,0.03948821429409784,0.2659123796422029,0.0017223786612495795,0.3753134454227607,105.0,-4.758026736389012,Ice
-5.933660897402727,1.4158074746485296,100.0,0.36284685281127194,1.43991137644087,0.0,0.1372374874245623,0.25640645632233694,0.044084292665516514,0.5312199331417751,122.88987884935835,-6.457696584718449,Ice
-7.804626744267516,4.501414180237873,78.36461991551094,1.2219022968800644,0.15617115699792716,0.0,0.11238188632594506,0.12351703914357107,0.09115175681828476,0.82,202.9535466768515,-3.553511278699153,Ice
-3.1,6.2,95.0,4.0,0.0,0.0,0.0,0.87,0.08,0.37,112.0,-4.7,Snow
-6.817223999140239,3.2943341988338384,100.0,1.7332219556468167,3.2104840073155185,0.0,0.0,0.0,0.13011393213426614,0.82,105.0,-5.1392190109118925,Ice
5.2,1.4,100.0,0.0,5.1,0.0,0.14,0.0,0.0,0.78,112.0,0.8999999999999999,Rain
0.2,5.5,86.0,1.0,0.3,0.0,0.24,0.0,0.0,0.73,115.0,-1.7500000000000002,Rain
-11.149223649197326,2.6962439313524604,67.43156269994381,1.1646657556439612,0.43277410275469586,0.0,0.007192100034782989,0.18083052525848875,0.0,0.8061939424735435,180.0653466075669,-2.6727713948248844,Ice
2.1,9.4,93.0,1.0,2.0,0.0,0.59,0.0,0.0,0.66,112.0,-0.3500000000000001,Rain
-3.8,3.7,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,397.0,-0.45000000000000007,Normal
-3.3,5.4,96.0,5.0,2.5,11.0,0.0,0.3,0.12,0.36,112.0,-2.0500000000000003,Snow
3.1,0.7,67.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,109.0,6.5,Rain
-14.2,1.2,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,112.0,-3.9,Normal
4.9,1.7,89.0,0.0,0.1,0.0,0.01,0.0,0.0,0.82,110.0,7.95,Rain
-7.5,3.4,71.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,112.0,-3.1,Snow
1.5,6.3,95.0,1.0,2.6,0.0,0.25,0.0,0.0,0.73,110.0,-1.25,Rain
-14.3,3.353457802512029,92.640366460249,3.387384577867377,0.0,0.0,0.06271082739532244,0.4,0.0343009126366131,0.7223224841173926,159.69156064600375,-1.3,Ice
5.4,3.1,100.0,0.0,5.2,0.0,0.19,0.0,0.0,0.75,110.0,-0.75,Rain
-4.2,2.6,99.0,5.0,1.6,8.0,0.0,0.51,0.1,0.38,115.0,-6.6,Snow
-1.9,3.6,100.0,4.0,2.0,1.0,0.19,0.01,0.01,0.75,110.0,-2.5,Snow
2.8,3.6,96.0,1.0,0.2,0.0,0.27,0.0,0.0,0.72,110.0,0.8499999999999999,Rain
-17.1,0.3,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,410.0,-5.85,Normal
-6.7,1.5,74.0,0.0,0.1,0.0,0.01,0.0,0.0,0.82,112.0,-3.4000000000000004,Rain
-19.0,2.2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,414.0,-15.9,Normal
3.9,2.1,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,404.0,6.45,Normal
-4.613530192901511,2.6920894560301565,100.0,1.2129271032363882,0.6256578312136675,0.0,0.11670859176372439,0.15141822244067385,0.0,0.82,107.59800646556936,-3.378663942763524,Ice
5.4,5.9,93.0,0.0,3.6,0.0,0.44,0.0,0.0,0.68,437.0,1.6500000000000001,Rain
-7.8,1.2,79.0,4.0,0.3,0.0,0.02,0.0,0.0,0.82,112.0,-7.05,Snow
-1.5,0.6,100.0,4.0,6.0,0.0,0.0,0.61,0.09,0.38,130.0,-6.1,Snow
4.2,3.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,405.0,10.0,Normal
-2.9,2.1,64.0,0.0,0.2,0.0,0.0,0.0,0.0,0.82,409.0,0.09999999999999987,Normal
-9.7,2.0,59.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,427.0,-8.200000000000001,Snow
-14.7,1.4,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,447.0,-10.049999999999999,Normal
-3.0,3.9,87.0,1.0,4.4,0.0,0.12,0.0,0.0,0.79,110.0,-1.5999999999999999,Rain
3.2,2.5,100.0,1.0,8.4,0.0,0.37,0.01,0.03,0.69,112.0,-3.6999999999999997,Rain
-1.2,6.0,93.0,1.0,1.0,0.0,0.79,0.0,0.0,0.63,112.0,-4.7,Rain
-12.7,0.6,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,470.0,-10.1,Normal
-5.6,5.7,72.0,4.0,0.1,0.0,0.0,0.0,0.0,0.82,115.0,-2.1500000000000004,Snow
-11.8,4.4,49.0,0.0,0.2,0.0,0.0,0.0,0.0,0.82,425.0,-8.549999999999999,Normal
-18.2,0.8,38.0,0.0,1.8,0.0,0.0,0.0,0.0,0.82,110.0,-5.300000000000001,Normal
-3.0,4.1,93.0,4.0,1.3,2.0,0.12,0.0,0.0,0.79,110.0,-0.8,Snow
-14.2,1.8,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,422.0,-3.5,Normal
-8.047935507951628,4.656259403134161,82.0664084889916,0.523578870004855,2.7110731686187295,0.0,0.02622236271507277,0.2867446717663023,0.12319643434067598,0.4304346044725754,241.60595324987833,-6.751122444084811,Ice
-16.6,1.3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,415.0,-3.0,Normal
-0.9,2.6,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,-0.5,Normal
-3.8,3.4,91.0,4.0,2.8,7.0,0.07,0.07,0.17,0.38,112.0,-1.8499999999999999,Snow
-8.7,1.2,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,580.0,-2.75,Normal
-6.5,1.1,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,442.0,-2.5500000000000003,Normal
5.2,3.3,86.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,112.0,8.55,Normal
-1.1,0.1,71.1367449523497,2.304210361292652,1.738053499637043,0.0,0.03464749319218911,0.3216708048298748,0.12279236550387428,0.7430827286444526,170.6172516471513,-1.3,Ice
-5.6,3.4,71.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,503.0,-1.5499999999999998,Snow
-8.249156707324472,3.318282086688903,86.94730775124332,1.3441612145253776,2.1139344325668756,0.0,0.1225194204961016,0.018543768465011018,0.14973593904391433,0.82,174.9579389293494,-6.8638261563250484,Ice
-1.8,1.4,94.0,0.0,1.0,0.0,0.0,0.38,0.38,0.13,110.0,-3.5,Ice
-15.2,0.4,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,430.0,-6.15,Normal
-6.2,4.3,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,415.0,-2.4499999999999997,Normal
2.4,2.8,95.0,1.0,0.4,0.0,0.3,0.0,0.0,0.71,112.0,0.34999999999999987,Rain
-12.5,0.8,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,432.0,-3.55,Normal
-2.2,0.7,68.0,0.0,0.3,0.0,0.0,0.0,0.0,0.82,420.0,0.09999999999999987,Normal
-4.9,4.8,91.0,4.0,2.2,4.0,0.34,0.0,0.0,0.7,115.0,-1.8,Snow
-4.8,2.9,91.0,4.0,0.4,7.0,0.38,0.02,0.06,0.69,110.0,-3.05,Snow
-15.9,5.8,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,443.0,-3.9,Normal
-5.529949786003746,3.9032157265741425,82.58353545846784,0.0,2.3233105256367503,0.0,0.0,0.18227660154390213,0.29460410101599255,0.6576818642618774,138.02741604992528,-2.7094034400678675,Ice
-6.355576820347732,4.0815085059067195,59.351411955731564,0.5617466529016203,2.1111443761289714,0.0,0.11585401496945205,0.27428727384224016,0.0,0.13,105.0,-14.15,Ice
-3.3,1.6,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,400.0,-0.3500000000000001,Normal
-2.837487756332613,6.127730454733433,92.7863939255785,0.0,2.9318826238758238,0.0,0.25,0.007098406359128034,0.38,0.82,105.0,-2.2040998105847125,Ice
4.9,3.9,100.0,0.0,0.5,0.0,0.23,0.0,0.0,0.73,112.0,-0.20000000000000018,Rain
-15.4,0.9,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,-4.35,Rain
-1.5,4.1,97.0,4.0,9.8,1.0,0.24,0.0,0.01,0.73,112.0,-1.8499999999999999,Snow
-5.073205721922553,4.716662929572067,99.49103499736728,0.558868288215808,1.9223822645807442,0.0,0.09256545596377191,0.13723349269292556,0.0,0.3797301690410596,105.0,-6.69219184347515,Ice
-3.9371076458229948,4.937058430415967,84.01423607935092,1.1687332064542204,3.3619313758938207,0.0,0.18453935972662944,0.04723253545085256,0.18958485358331523,0.2576487258301343,109.57971941612242,-8.05599446066186,Ice
4.7,2.4,98.0,0.0,1.9,0.0,0.15,0.0,0.0,0.78,110.0,-1.4000000000000004,Rain
-7.9,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,437.0,-3.35,Normal
-5.7639712966069565,1.065302544299278,56.2952961492798,0.0,2.0782435326069413,0.0,0.07555173945522357,0.01950262249176349,0.2806435992994844,0.82,115.30331433534269,-7.487274142055706,Ice
-10.8,3.9,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,405.0,-3.6999999999999997,Rain
-15.3,4.6,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,482.0,-7.35,Normal
-3.3,2.5,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,397.0,0.0,Normal
-5.3,5.3,87.0,4.0,0.7,0.0,0.0,0.27,0.21,0.22,112.0,-4.1,Snow
-7.8,2.5,69.0,4.0,0.1,0.0,0.0,0.0,0.0,0.82,410.0,-3.05,Rain
-15.1,0.8,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,460.0,-5.1000000000000005,Normal
-7.5,3.6,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,112.0,-2.5,Rain
-3.2074500766336578,7.0609623196983335,86.79114056460263,0.8139735876020668,2.0189206957636388,0.0,0.0,0.3461610566815211,0.044911726575348566,0.7771045118999701,177.26110450084286,-10.92599875700354,Ice
-2.1,1.9,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,415.0,0.7,Normal
-5.4,7.3,79.0,4.0,0.2,0.0,0.25,0.0,0.0,0.72,110.0,-1.7999999999999998,Snow
-11.6,3.5,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,437.0,-4.3500000000000005,Normal
5.2,4.4,90.0,0.0,0.0,0.0,0.06,0.0,0.0,0.81,112.0,0.19999999999999973,Rain
-3.7,7.2,85.0,1.0,1.0,0.0,0.25,0.0,0.0,0.72,112.0,-1.8,Ice
2.4,2.2,94.0,0.0,3.6,0.0,0.05,0.0,0.0,0.82,110.0,5.5,Rain
5.5,3.7,98.0,0.0,0.5,0.0,0.04,0.0,0.0,0.82,112.0,-1.25,Rain
-6.9,1.4,50.0,0.0,0.1,0.0,0.0,0.0,0.0,0.82,430.0,-0.19999999999999996,Normal
-16.5,0.7,42.0,0.0,0.4,0.0,0.0,0.0,0.0,0.82,110.0,-4.7,Normal
-28.3,0.7,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,430.0,-20.4,Normal
-2.3,1.4,99.0,5.0,1.9,20.0,0.0,1.15,0.05,0.37,112.0,-5.7,Snow
0.8,0.4,100.0,0.0,0.8,0.0,0.22,0.0,0.0,0.74,109.0,-0.5999999999999999,Rain
1.9,2.3,98.0,1.0,7.2,0.0,0.27,0.0,0.0,0.72,112.0,-4.9,Rain
-15.9,1.6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,407.0,-4.95,Normal
-3.7488099772104215,0.35416226435209053,73.45513301842297,0.7988646063430886,4.015051986804349,0.0,0.0,0.1262035939611476,0.11583346626297027,0.7812155022648392,133.0848505329408,-4.9348423525056635,Ice
6.3,2.3,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,392.0,10.3,Normal
-1.7,3.8,80.0,1.0,0.0,0.0,0.03,0.0,0.0,0.82,115.0,-2.4499999999999997,Rain
-7.9,3.8,68.0,4.0,0.8,0.0,0.0,0.0,0.0,0.82,437.0,-3.1,Snow
-5.1,6.6,86.0,4.0,1.6,1.0,0.23,0.49,0.13,0.5,110.0,-1.4000000000000001,Snow
-3.607476626228916,4.831769767327668,100.0,3.071379102494859,0.9229419811943192,0.0,0.0,0.4,0.1496997830608452,0.5818619331309904,105.0,-3.011552772131075,Ice
-17.3,0.8,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,422.0,-10.25,Normal
4.8,1.8,96.0,0.0,2.1,0.0,0.15,0.0,0.0,0.77,110.0,1.45,Rain
1.5,0.7,95.0,1.0,0.2,0.0,0.12,0.0,0.0,0.79,110.0,0.7,Rain
-5.7411978572514615,1.6922264760567343,83.63276224013188,1.7628993156799937,3.896694583006197,0.0,0.011277202014537739,0.3438730115786018,0.10955404969680527,0.25754823626441475,105.0,-2.063807355832972,Ice
-3.4348732296296336,4.278069884143491,63.01883416019045,2.757717568665443,0.28350428917899895,0.0,0.1550334209204705,0.2229679963152891,0.30680621828880406,0.33249834018850966,167.34608752270532,-5.984631387640078,Ice
-9.3,0.8,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,417.0,-3.7,Normal
5.0,2.1,98.0,0.0,0.7,0.0,0.25,0.0,0.0,0.72,110.0,1.65,Rain
5.6,2.9,95.0,0.0,5.8,0.0,0.37,0.0,0.0,0.69,112.0,0.10000000000000009,Rain
-2.7,2.3,100.0,6.0,2.0,5.0,0.0,0.99,0.05,0.37,110.0,-3.5,Snow
-10.5,4.9,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,420.0,-7.949999999999999,Normal
-1.1,0.5165247631520296,100.0,3.2920122556935896,5.2336946742968875,0.0,0.12581162672046736,0.3290437061343122,0.03577895422240801,0.5587569461476816,214.4828565598987,-8.047068494797838,Ice
3.2,0.3,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,411.0,6.800000000000001,Normal
-5.7,3.7,86.0,4.0,0.9,9.0,0.13,0.01,0.01,0.78,112.0,-3.3,Snow
7.7,1.4,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,395.0,9.850000000000001,Rain
-4.6,2.8,95.0,5.0,0.4,4.0,0.0,0.23,0.1,0.41,112.0,-3.4,Snow
-2.6,2.4,78.0,0.0,0.0,0.0,0.08,0.0,0.0,0.81,427.0,-1.05,Rain
-5.5,4.4,87.0,4.0,0.7,0.0,0.0,0.17,0.15,0.31,117.0,-2.5500000000000003,Snow
-4.8,4.3,89.0,4.0,1.5,2.0,0.0,0.34,0.15,0.33,487.0,-2.15,Snow
-9.2,2.6,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,410.0,-3.95,Normal
-2.0,4.6,99.0,4.0,3.1,1.0,0.05,0.13,0.18,0.26,112.0,-2.35,Snow
-3.2,3.8,97.0,5.0,2.5,11.0,0.0,0.8,0.07,0.37,112.0,-4.3,Snow
-4.3,2.9,93.0,4.0,5.2,2.0,0.46,0.02,0.05,0.67,115.0,-2.5500000000000003,Snow
-3.7811810000269785,3.608601280007427,91.64384024907777,0.0,2.0460409104355968,0.0,0.09503214554487116,0.0,0.0,0.82,234.65524445055306,-5.020013181522926,Ice
-3.2,3.8,98.0,5.0,2.8,14.0,0.0,1.3,0.02,0.36,110.0,-1.75,Snow
-8.9,4.5,61.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,420.0,-3.1,Snow
-12.3,1.9,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,400.0,-6.25,Normal
3.5,1.7,52.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,112.0,8.450000000000001,Rain
-17.1,2.2,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,437.0,-6.25,Normal
-5.5,4.3,72.0,4.0,0.1,1.0,0.0,0.0,0.0,0.82,107.0,-2.3000000000000003,Snow
-18.6,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,415.0,-6.5,Normal
-16.4,0.7,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,-4.35,Rain
2.4,1.6,100.0,1.0,5.1,0.0,0.85,0.0,0.0,0.63,112.0,-5.1499999999999995,Rain
4.0,1.3,96.0,0.0,0.5,0.0,0.14,0.0,0.0,0.78,110.0,1.3499999999999999,Rain
-12.9,1.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,430.0,-2.9,Normal
-4.531545248260466,6.600883453244535,100.0,1.2478455723411817,2.274811967111849,0.0,0.0,0.012017891458507873,0.18462065255688426,0.6759844309832425,149.14356155833931,-6.0260254417607495,Ice
-17.3,0.6,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,417.0,-6.8,Normal
-3.9486933189892772,3.965033213935271,100.0,0.6196201864319173,0.18893851072576773,0.0,0.04043503794111838,0.0,0.17053685608195995,0.2769445858025377,105.0,-1.3,Ice
-7.819442387069143,4.993216383294877,71.45807498026386,1.0489227415529025,0.0,0.0,0.24205435409828524,0.29719615832015084,0.0,0.6034100870875755,246.81429635881312,-5.597780805441696,Ice
5.8,0.9,100.0,0.0,9.8,0.0,0.16,0.0,0.0,0.77,112.0,1.3000000000000003,Rain
-3.2,3.9,98.0,6.0,6.8,29.0,0.0,0.3,0.24,0.2,112.0,-1.4500000000000002,Snow
4.8,1.1,96.0,0.0,0.2,0.0,0.13,0.0,0.0,0.78,110.0,1.95,Rain
-3.9,3.2,93.0,5.0,1.8,4.0,0.54,0.02,0.07,0.66,145.0,-1.55,Snow
-5.7,2.7,87.0,4.0,0.3,0.0,0.0,0.13,0.16,0.27,112.0,-2.0,Snow
-1.1,2.5446702370370735,100.0,2.3692204010128872,2.589755121846673,0.0,0.14904774718567676,0.3423622435942842,0.37004325452137626,0.13,327.72276210065047,-11.387439860343095,Ice
5.6,0.7,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,9.55,Rain
-3.6,3.0,95.0,4.0,2.9,4.0,0.4,0.1,0.13,0.68,112.0,-3.45,Snow
-15.6,5.4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,435.0,-4.1,Normal
-6.3,6.2,79.0,4.0,0.2,1.0,0.06,0.0,0.0,0.81,112.0,-2.95,Snow
-3.8,2.2,94.0,4.0,2.3,2.0,0.0,0.34,0.18,0.28,110.0,-3.15,Snow
-3.1,6.2,97.0,4.0,0.8,3.0,0.0,0.48,0.15,0.34,110.0,-4.7,Snow
0.6,4.2,89.0,1.0,0.3,0.0,0.33,0.0,0.0,0.7,115.0,-1.0500000000000003,Rain
2.8,0.2,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,420.0,6.25,Normal
4.1,2.4,98.0,0.0,0.7,0.0,0.11,0.0,0.0,0.8,107.0,1.6,Rain
6.2,1.3,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,412.0,9.75,Normal
-7.1,7.3,74.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,452.0,-3.1,Snow
-4.1,1.6,96.0,5.0,2.9,8.0,0.0,0.5,0.11,0.38,110.0,-3.5,Snow
-3.3540533118189853,0.1,100.0,0.14380358580472652,2.931616447416245,0.0,0.12691936138236193,0.0,0.1262404328885215,0.7308965490481435,105.0,-5.336695094363965,Ice
4.9,1.8,95.0,0.0,0.1,0.0,0.1,0.0,0.0,0.8,115.0,2.0,Rain
-16.1,2.1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,412.0,-6.6,Rain
5.2,3.6,91.0,0.0,0.0,0.0,0.3,0.0,0.0,0.71,112.0,1.5,Rain
-11.6,5.6,53.0,0.0,0.0,0.0,0.07,0.0,0.0,0.81,107.0,-10.85,Normal
-7.8,2.0,73.0,4.0,0.1,2.0,0.0,0.0,0.0,0.82,110.0,-6.6499999999999995,Snow
-18.3,3.2,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,425.0,-9.399999999999999,Normal
4.3,1.2,98.0,0.0,0.2,0.0,0.08,0.0,0.0,0.81,112.0,1.7500000000000002,Rain
6.2,7.4,96.0,0.0,3.6,0.0,0.2,0.0,0.0,0.75,112.0,1.1,Rain
-3.5,2.7,99.0,5.0,1.0,3.0,0.0,0.42,0.13,0.36,112.0,-2.35,Snow
-2.9,2.0,100.0,4.0,0.3,2.0,0.0,0.14,0.12,0.38,112.0,-1.65,Snow
8.1,1.1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,420.0,8.8,Normal
-18.6,0.2,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,405.0,-5.9,Normal
-6.131862963853332,4.328061334278858,73.95462377607193,1.548334286417734,1.927679130143605,0.0,0.004482067686385774,0.0,0.24707722617757208,0.6758440141211812,191.56226461851284,-4.863232103938388,Ice
-1.5,1.7,100.0,4.0,6.6,2.0,0.28,0.0,0.01,0.71,110.0,-2.45,Snow
0.2,3.0,99.0,2.0,3.9,0.0,0.97,0.02,0.08,0.61,112.0,-6.1,Snow
-5.4464183415055825,0.1,74.64288724872485,0.0,3.913908793451194,0.0,0.04971367552525275,0.03089456225130037,0.0,0.13860333510773565,105.0,-3.9880824512008948,Ice
-4.6,1.1,69.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,112.0,-1.2999999999999998,Rain
-3.1,4.0,89.0,4.0,2.5,9.0,0.29,0.0,0.0,0.71,112.0,-1.2000000000000002,Snow
3.2,1.6,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,450.0,7.45,Normal
-5.1,2.0,90.0,4.0,0.7,0.0,0.0,0.16,0.15,0.3,107.0,-2.5,Snow
0.0,2.5,100.0,4.0,1.7,9.0,2.86,0.0,0.0,0.32,110.0,-3.3999999999999995,Rain
-8.8,2.8,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,405.0,-3.5,Normal
4.3,6.6,87.0,0.0,6.8,0.0,0.48,0.0,0.0,0.67,110.0,1.5,Rain
3.7,3.0,99.0,0.0,4.3,0.0,0.0,0.0,0.0,0.82,115.0,-3.6000000000000005,Rain
-5.3,3.2,89.0,4.0,0.4,2.0,0.21,0.0,0.0,0.74,112.0,-3.55,Snow
2.7,0.3,100.0,0.0,1.8,0.0,0.29,0.0,0.0,0.71,112.0,6.95,Rain
-17.3,1.6,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,133.0,-4.6,Normal
-19.6,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,633.0,-13.6,Normal
-25.0,1.3,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,-17.55,Snow
4.9,4.2,99.0,0.0,3.5,0.0,0.41,0.0,0.0,0.68,110.0,-3.6999999999999997,Rain
0.6,0.5,100.0,1.0,2.8,0.0,0.33,0.0,0.0,0.7,110.0,-2.6999999999999997,Rain
-4.8,3.9,92.0,4.0,1.5,20.0,0.0,0.66,0.04,0.38,110.0,-1.95,Snow
-2.4,4.1,97.0,4.0,0.6,3.0,0.0,0.14,0.27,0.15,110.0,-0.75,Snow
-4.5,3.3,89.0,4.0,3.1,3.0,0.0,0.17,0.29,0.14,112.0,-2.6,Snow
-3.6,7.2,91.0,4.0,1.9,5.0,0.0,0.2,0.24,0.17,110.0,-1.25,Snow
3.7,6.9,82.0,0.0,11.1,0.0,0.18,0.0,0.0,0.76,110.0,1.0500000000000003,Rain
-8.8,5.6,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,405.0,-4.5,Normal
3.7,1.3,100.0,0.0,0.9,0.0,0.42,0.0,0.0,0.68,112.0,-4.449999999999999,Rain
3.7,0.7,100.0,0.0,5.3,0.0,0.22,0.0,0.0,0.74,110.0,6.2,Rain
-16.9,2.8,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,435.0,-7.05,Normal
-1.1,0.2994645220828329,95.5315881755244,3.3442685777060515,4.093508586044731,0.0,0.01774264790701137,0.10977960310740112,0.18928641570439225,0.37183608196979256,105.0,-1.3,Ice
4.0,2.3,100.0,1.0,8.5,0.0,0.18,0.0,0.0,0.76,110.0,-2.75,Rain
-2.0,1.0,66.0,0.0,0.0,0.0,0.08,0.0,0.0,0.81,112.0,0.8500000000000001,Rain
3.6,1.4,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,390.0,5.2,Normal
5.7,5.2,92.0,0.0,0.0,0.0,0.04,0.0,0.0,0.82,110.0,1.0500000000000003,Rain
4.4,1.7,98.0,0.0,6.6,0.0,0.36,0.0,0.0,0.69,110.0,-2.4499999999999997,Rain
-10.380601697926572,0.1,79.49440659113098,2.101635290957656,0.0,0.0,0.07914897120151282,0.10949793408250019,0.13883236616205155,0.22138675939749825,129.15250367078767,-6.3420349132145395,Ice
-5.1,3.9,91.0,4.0,0.3,0.0,0.0,0.26,0.22,0.2,112.0,-3.15,Snow
-5.410853059937545,3.095819643213838,91.50905305666262,0.8892995587115015,3.5925568858213053,0.0,0.011450657179093958,0.07396670932390353,0.02375367967857854,0.5283381846428982,105.0,-1.3,Ice
4.1,0.9,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,110.0,6.199999999999999,Rain
-5.3,5.0,86.0,4.0,1.5,2.0,0.23,0.0,0.0,0.73,112.0,-2.25,Snow
6.8,0.4,81.0,0.0,0.0,0.0,0.01,0.0,0.0,0.82,140.0,9.45,Rain
6.6,2.2,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,390.0,10.15,Normal
-7.0,4.8,75.0,4.0,0.6,0.0,0.0,0.07,0.08,0.51,430.0,-3.35,Snow
-6.3,6.2,78.0,4.0,0.8,1.0,0.14,0.0,0.0,0.78,112.0,-2.75,Snow
-7.7,3.3,71.0,4.0,0.0,0.0,0.0,0.0,0.0,0.82,411.0,-4.75,Snow
-1.1,0.9158525692016157,85.75554827580216,0.13887727652687998,1.1800630532936496,0.0,0.06164756785297867,0.09797087965655944,0.05717823092375395,0.82,197.12518977696504,-12.471195905765118,Ice
